,Title,Type,Release Year,Rating,Duration,Genres,Vote Average
5048,Robin Hood,MOVIE,2018,PG-13,116,"['action', 'thriller', 'drama', 'fantasy']",5.9
5049,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']",5.771
5050,Robin Hood,MOVIE,2018,PG-13,116,"['action', 'thriller', 'drama', 'fantasy']",5.9
5051,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']",5.771
5052,Robin Hood,MOVIE,2018,PG-13,116,"['action', 'thriller', 'drama', 'fantasy']",5.9
5053,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']",5.771
5054,Fighting,MOVIE,2009,PG-13,105,"['action', 'drama', 'romance', 'sport', 'crime']",5.9
5055,Fighting,MOVIE,2009,PG-13,105,"['action', 'drama', 'romance', 'sport', 'crime']",5.9
5056,Fighting,MOVIE,2009,PG-13,105,"['action', 'drama', 'romance', 'sport', 'crime']",5.9
5057,Fighting,MOVIE,2009,PG-13,105,"['action', 'drama', 'romance', 'sport', 'crime']",5.9
5058,Fighting,MOVIE,2009,PG-13,105,"['action', 'drama', 'romance', 'sport', 'crime']",5.9
5059,While We're Young,MOVIE,2015,R,97,"['comedy', 'drama', 'thriller']",5.9
5060,While We're Young,MOVIE,2015,R,97,"['comedy', 'drama', 'thriller']",5.9
5061,While We're Young,MOVIE,2015,R,97,"['comedy', 'drama', 'thriller']",5.9
5062,Jennifer's Body,MOVIE,2009,R,107,"['comedy', 'horror']",5.9
5063,Jennifer's Body,MOVIE,2009,R,107,"['comedy', 'horror']",5.9
5064,Things Are Tough All Over,MOVIE,1982,R,90,"['comedy', 'action']",5.9
5065,Things Are Tough All Over,MOVIE,1982,R,90,"['comedy', 'action']",5.9
5066,Larry Crowne,MOVIE,2011,PG-13,98,"['comedy', 'romance', 'drama']",5.9
5067,Larry Crowne,MOVIE,2011,PG-13,98,"['comedy', 'romance', 'drama']",5.9
5068,Larry Crowne,MOVIE,2011,PG-13,98,"['comedy', 'romance', 'drama']",5.9
5069,Make Your Move,MOVIE,2013,PG-13,105,"['music', 'comedy', 'drama', 'romance']",5.9
5070,Make Your Move,MOVIE,2013,PG-13,105,"['music', 'comedy', 'drama', 'romance']",5.9
5071,Make Your Move,MOVIE,2013,PG-13,105,"['music', 'comedy', 'drama', 'romance']",5.9
5072,Make Your Move,MOVIE,2013,PG-13,105,"['music', 'comedy', 'drama', 'romance']",5.9
5073,Downhill,MOVIE,1927,Unknown,110,"['drama', 'thriller']",5.9
5074,Downhill,MOVIE,1927,Unknown,110,"['drama', 'thriller']",5.9
5075,Acts of Vengeance,MOVIE,2017,R,87,"['thriller', 'action', 'drama', 'crime', 'european']",5.9
5076,Acts of Vengeance,MOVIE,2017,R,87,"['thriller', 'action', 'drama', 'crime', 'european']",5.9
5077,Acts of Vengeance,MOVIE,2017,R,87,"['thriller', 'action', 'drama', 'crime', 'european']",5.9
5078,Acts of Vengeance,MOVIE,2017,R,87,"['thriller', 'action', 'drama', 'crime', 'european']",5.9
5079,Acts of Vengeance,MOVIE,2017,R,87,"['thriller', 'action', 'drama', 'crime', 'european']",5.9
5080,Dark Places,MOVIE,2015,R,113,"['drama', 'crime', 'thriller', 'action', 'european']",5.9
5081,Dark Places,MOVIE,2015,R,113,"['drama', 'crime', 'thriller', 'action', 'european']",5.9
5082,Dark Places,MOVIE,2015,R,113,"['drama', 'crime', 'thriller', 'action', 'european']",5.9
5083,Dark Places,MOVIE,2015,R,113,"['drama', 'crime', 'thriller', 'action', 'european']",5.9
5084,Dark Places,MOVIE,2015,R,113,"['drama', 'crime', 'thriller', 'action', 'european']",5.9
5085,Man of the Year,MOVIE,2006,PG-13,115,"['comedy', 'thriller', 'drama', 'romance']",5.9
5086,Man of the Year,MOVIE,2006,PG-13,115,"['comedy', 'thriller', 'drama', 'romance']",5.9
5087,Man of the Year,MOVIE,2006,PG-13,115,"['comedy', 'thriller', 'drama', 'romance']",5.9
5088,Man of the Year,MOVIE,2006,PG-13,115,"['comedy', 'thriller', 'drama', 'romance']",5.9
5089,Batman v Superman: Dawn of Justice,MOVIE,2016,R,153,"['action', 'fantasy', 'drama', 'scifi', 'crime']",5.9
5090,Batman v Superman: Dawn of Justice,MOVIE,2016,R,153,"['action', 'fantasy', 'drama', 'scifi', 'crime']",5.9
5091,Batman v Superman: Dawn of Justice,MOVIE,2016,R,153,"['action', 'fantasy', 'drama', 'scifi', 'crime']",5.9
5092,Batman v Superman: Dawn of Justice,MOVIE,2016,R,153,"['action', 'fantasy', 'drama', 'scifi', 'crime']",5.9
5093,Batman v Superman: Dawn of Justice,MOVIE,2016,R,153,"['action', 'fantasy', 'drama', 'scifi', 'crime']",5.9
5094,My Big Fat Greek Wedding 2,MOVIE,2016,PG-13,94,"['romance', 'comedy']",5.9
5095,My Big Fat Greek Wedding 2,MOVIE,2016,PG-13,94,"['romance', 'comedy']",5.9
5096,The Toy,MOVIE,1982,PG,102,['comedy'],5.9
5097,The Mexican,MOVIE,2001,R,123,"['romance', 'comedy', 'crime']",5.888
5098,The Mexican,MOVIE,2001,R,123,"['romance', 'comedy', 'crime']",5.888
5099,The Mexican,MOVIE,2001,R,123,"['romance', 'comedy', 'crime']",5.888
5100,Bad News Bears,MOVIE,2005,PG-13,113,"['comedy', 'sport']",5.884
5101,Bad News Bears,MOVIE,2005,PG-13,113,"['comedy', 'sport']",5.884
5102,She's Having a Baby,MOVIE,1988,PG-13,106,"['comedy', 'drama', 'romance']",5.882
5103,She's Having a Baby,MOVIE,1988,PG-13,106,"['comedy', 'drama', 'romance']",5.882
5104,She's Having a Baby,MOVIE,1988,PG-13,106,"['comedy', 'drama', 'romance']",5.882
5105,"Late August, Early September",MOVIE,1999,Unknown,112,"['drama', 'romance', 'european']",5.871
5106,"Late August, Early September",MOVIE,1999,Unknown,112,"['drama', 'romance', 'european']",5.871
5107,"Late August, Early September",MOVIE,1999,Unknown,112,"['drama', 'romance', 'european']",5.871
5108,Lara Croft: Tomb Raider,MOVIE,2001,PG-13,100,"['fantasy', 'action', 'thriller']",5.868
5109,Lara Croft: Tomb Raider,MOVIE,2001,PG-13,100,"['fantasy', 'action', 'thriller']",5.868
5110,Lara Croft: Tomb Raider,MOVIE,2001,PG-13,100,"['fantasy', 'action', 'thriller']",5.868
5111,Wide Awake,MOVIE,2006,R,79,"['documentation', 'horror']",5.864
5112,Wide Awake,MOVIE,2006,R,79,"['documentation', 'horror']",5.864
5113,Cleopatra Jones and the Casino of Gold,MOVIE,1975,R,94,['action'],5.842
5114,Planet 51,MOVIE,2009,PG,91,"['comedy', 'fantasy', 'scifi', 'animation', 'family', 'european']",5.838
5115,Planet 51,MOVIE,2009,PG,91,"['comedy', 'fantasy', 'scifi', 'animation', 'family', 'european']",5.838
5116,Planet 51,MOVIE,2009,PG,91,"['comedy', 'fantasy', 'scifi', 'animation', 'family', 'european']",5.838
5117,Planet 51,MOVIE,2009,PG,91,"['comedy', 'fantasy', 'scifi', 'animation', 'family', 'european']",5.838
5118,Planet 51,MOVIE,2009,PG,91,"['comedy', 'fantasy', 'scifi', 'animation', 'family', 'european']",5.838
5119,Planet 51,MOVIE,2009,PG,91,"['comedy', 'fantasy', 'scifi', 'animation', 'family', 'european']",5.838
5120,Into the Forest,MOVIE,2016,R,101,"['drama', 'scifi', 'thriller', 'horror']",5.836
5121,Into the Forest,MOVIE,2016,R,101,"['drama', 'scifi', 'thriller', 'horror']",5.836
5122,Into the Forest,MOVIE,2016,R,101,"['drama', 'scifi', 'thriller', 'horror']",5.836
5123,Into the Forest,MOVIE,2016,R,101,"['drama', 'scifi', 'thriller', 'horror']",5.836
5124,The Break-Up,MOVIE,2006,PG-13,106,"['comedy', 'romance', 'drama']",5.834
5125,The Break-Up,MOVIE,2006,PG-13,106,"['comedy', 'romance', 'drama']",5.834
5126,The Break-Up,MOVIE,2006,PG-13,106,"['comedy', 'romance', 'drama']",5.834
5127,The Marathon,MOVIE,1919,Unknown,14,['comedy'],5.833
5128,Crocodile Dundee II,MOVIE,1988,PG,110,"['action', 'comedy']",5.822
5129,Crocodile Dundee II,MOVIE,1988,PG,110,"['action', 'comedy']",5.822
5130,The Campaign,MOVIE,2012,R,85,['comedy'],5.816
5131,Legion,MOVIE,2010,R,100,"['horror', 'action', 'fantasy', 'scifi', 'history']",5.813
5132,Legion,MOVIE,2010,R,100,"['horror', 'action', 'fantasy', 'scifi', 'history']",5.813
5133,Legion,MOVIE,2010,R,100,"['horror', 'action', 'fantasy', 'scifi', 'history']",5.813
5134,Legion,MOVIE,2010,R,100,"['horror', 'action', 'fantasy', 'scifi', 'history']",5.813
5135,Legion,MOVIE,2010,R,100,"['horror', 'action', 'fantasy', 'scifi', 'history']",5.813
5136,Alvin and the Chipmunks,MOVIE,2007,PG,87,"['fantasy', 'music', 'drama', 'animation', 'comedy', 'family']",5.806
5137,Alvin and the Chipmunks,MOVIE,2007,PG,87,"['fantasy', 'music', 'drama', 'animation', 'comedy', 'family']",5.806
5138,Alvin and the Chipmunks,MOVIE,2007,PG,87,"['fantasy', 'music', 'drama', 'animation', 'comedy', 'family']",5.806
5139,Alvin and the Chipmunks,MOVIE,2007,PG,87,"['fantasy', 'music', 'drama', 'animation', 'comedy', 'family']",5.806
5140,Alvin and the Chipmunks,MOVIE,2007,PG,87,"['fantasy', 'music', 'drama', 'animation', 'comedy', 'family']",5.806
5141,Alvin and the Chipmunks,MOVIE,2007,PG,87,"['fantasy', 'music', 'drama', 'animation', 'comedy', 'family']",5.806
5142,Big Momma's House,MOVIE,2000,PG-13,98,"['crime', 'comedy', 'action']",5.805
5143,Big Momma's House,MOVIE,2000,PG-13,98,"['crime', 'comedy', 'action']",5.805
5144,Big Momma's House,MOVIE,2000,PG-13,98,"['crime', 'comedy', 'action']",5.805
5145,Batman Ninja,MOVIE,2018,PG-13,85,"['animation', 'action', 'scifi']",5.803
5146,Batman Ninja,MOVIE,2018,PG-13,85,"['animation', 'action', 'scifi']",5.803
5147,Batman Ninja,MOVIE,2018,PG-13,85,"['animation', 'action', 'scifi']",5.803
5148,The Perfect Score,MOVIE,2004,PG-13,93,"['crime', 'comedy', 'drama']",5.8
5149,The Perfect Score,MOVIE,2004,PG-13,93,"['crime', 'comedy', 'drama']",5.8
5150,The Perfect Score,MOVIE,2004,PG-13,93,"['crime', 'comedy', 'drama']",5.8
5151,Phil Spector,MOVIE,2013,Unknown,92,"['drama', 'music']",5.8
5152,Phil Spector,MOVIE,2013,Unknown,92,"['drama', 'music']",5.8
5153,The Weeknd: Live at SoFi Stadium,MOVIE,2023,R,98,['music'],5.8
5154,Princess Cut,MOVIE,2015,PG,97,"['romance', 'drama', 'crime']",5.8
5155,Princess Cut,MOVIE,2015,PG,97,"['romance', 'drama', 'crime']",5.8
5156,Princess Cut,MOVIE,2015,PG,97,"['romance', 'drama', 'crime']",5.8
5157,Sherlock Holmes and the Great Escape,MOVIE,2019,Unknown,84,['animation'],5.8
5158,Dom Hemingway,MOVIE,2013,R,93,"['drama', 'comedy', 'crime']",5.8
5159,Dom Hemingway,MOVIE,2013,R,93,"['drama', 'comedy', 'crime']",5.8
5160,Dom Hemingway,MOVIE,2013,R,93,"['drama', 'comedy', 'crime']",5.8
5161,Golden Arm,MOVIE,2021,Unknown,90,['comedy'],5.8
5162,The Captive,MOVIE,2014,R,112,"['drama', 'thriller', 'crime']",5.8
5163,The Captive,MOVIE,2014,R,112,"['drama', 'thriller', 'crime']",5.8
5164,The Captive,MOVIE,2014,R,112,"['drama', 'thriller', 'crime']",5.8
5165,Dave Attell: Captain Miserable,MOVIE,2007,Unknown,58,"['comedy', 'documentation']",5.8
5166,Dave Attell: Captain Miserable,MOVIE,2007,Unknown,58,"['comedy', 'documentation']",5.8
5167,The Nun,MOVIE,2018,R,97,"['thriller', 'horror']",5.8
5168,The Nun,MOVIE,2018,R,97,"['thriller', 'horror']",5.8
5169,Liberty Kid,MOVIE,2008,Unknown,92,['drama'],5.8
5170,The Two Faces of January,MOVIE,2014,Unknown,96,"['thriller', 'romance']",5.8
5171,The Two Faces of January,MOVIE,2014,Unknown,96,"['thriller', 'romance']",5.8
5172,Baby God,MOVIE,2020,Unknown,78,"['documentation', 'crime']",5.8
5173,Baby God,MOVIE,2020,Unknown,78,"['documentation', 'crime']",5.8
5174,Breathless,MOVIE,1960,Unknown,90,"['crime', 'european', 'drama']",7.6
5175,Breathless,MOVIE,2021,Unknown,106,"['drama', 'thriller', 'crime']",5.8
5176,Breathless,MOVIE,1960,Unknown,90,"['crime', 'european', 'drama']",7.6
5177,Breathless,MOVIE,2021,Unknown,106,"['drama', 'thriller', 'crime']",5.8
5178,Breathless,MOVIE,1960,Unknown,90,"['crime', 'european', 'drama']",7.6
5179,Breathless,MOVIE,2021,Unknown,106,"['drama', 'thriller', 'crime']",5.8
5180,A Hollywood Christmas,MOVIE,2022,PG,91,"['comedy', 'romance', 'drama', 'family']",5.8
5181,A Hollywood Christmas,MOVIE,2022,PG,91,"['comedy', 'romance', 'drama', 'family']",5.8
5182,A Hollywood Christmas,MOVIE,2022,PG,91,"['comedy', 'romance', 'drama', 'family']",5.8
5183,A Hollywood Christmas,MOVIE,2022,PG,91,"['comedy', 'romance', 'drama', 'family']",5.8
5184,Carol for Another Christmas,MOVIE,1964,Unknown,84,"['drama', 'fantasy']",5.8
5185,Carol for Another Christmas,MOVIE,1964,Unknown,84,"['drama', 'fantasy']",5.8
5186,Nightingale,MOVIE,2014,Unknown,83,"['drama', 'crime']",5.8
5187,Nightingale,MOVIE,2014,Unknown,83,"['drama', 'crime']",5.8
5188,Julia,MOVIE,2022,PG-13,95,['documentation'],5.8
5189,Gossip,MOVIE,2000,R,90,"['thriller', 'drama', 'european']",5.8
5190,Gossip,MOVIE,2000,R,90,"['thriller', 'drama', 'european']",5.8
5191,Gossip,MOVIE,2000,R,90,"['thriller', 'drama', 'european']",5.8
5192,Americans in Bed,MOVIE,2013,Unknown,80,['documentation'],5.8
5193,The Urban Crisis and the New Militants: Module 7 - Cicero March,MOVIE,1966,Unknown,8,['documentation'],5.8
5194,Oprah Winfrey Presents: After Neverland,MOVIE,2019,PG-13,58,['documentation'],5.8
5195,Southern Rites,MOVIE,2015,Unknown,90,['documentation'],5.8
5196,Life Support,MOVIE,2008,Unknown,90,"['drama', 'animation', 'scifi']",5.8
5197,Life Support,MOVIE,2008,Unknown,90,"['drama', 'animation', 'scifi']",5.8
5198,Life Support,MOVIE,2008,Unknown,90,"['drama', 'animation', 'scifi']",5.8
5199,Outside the Bubble: On the Road with Alexandra Pelosi,MOVIE,2018,PG-13,54,['documentation'],5.8
5200,Dead Silence,MOVIE,1997,R,105,"['action', 'crime', 'drama', 'thriller']",5.8
5201,Dead Silence,MOVIE,1997,R,105,"['action', 'crime', 'drama', 'thriller']",5.8
5202,Dead Silence,MOVIE,1997,R,105,"['action', 'crime', 'drama', 'thriller']",5.8
5203,Dead Silence,MOVIE,1997,R,105,"['action', 'crime', 'drama', 'thriller']",5.8
5204,La Afinadora de Árboles,MOVIE,2019,PG,101,"['comedy', 'drama']",5.8
5205,La Afinadora de Árboles,MOVIE,2019,PG,101,"['comedy', 'drama']",5.8
5206,Miss You Can Do It,MOVIE,2013,Unknown,75,"['documentation', 'family', 'drama']",5.8
5207,Miss You Can Do It,MOVIE,2013,Unknown,75,"['documentation', 'family', 'drama']",5.8
5208,Miss You Can Do It,MOVIE,2013,Unknown,75,"['documentation', 'family', 'drama']",5.8
5209,As You Like It,MOVIE,2006,PG,127,"['comedy', 'drama', 'romance', 'european']",5.8
5210,As You Like It,MOVIE,2006,PG,127,"['comedy', 'drama', 'romance', 'european']",5.8
5211,As You Like It,MOVIE,2006,PG,127,"['comedy', 'drama', 'romance', 'european']",5.8
5212,As You Like It,MOVIE,2006,PG,127,"['comedy', 'drama', 'romance', 'european']",5.8
5213,Nagano ’98 Olympics: Stories of Honor and Glory,MOVIE,1998,Unknown,119,"['documentation', 'sport']",5.8
5214,Nagano ’98 Olympics: Stories of Honor and Glory,MOVIE,1998,Unknown,119,"['documentation', 'sport']",5.8
5215,Young Adult,MOVIE,2011,R,94,"['comedy', 'drama']",5.8
5216,Young Adult,MOVIE,2011,R,94,"['comedy', 'drama']",5.8
5217,Intermezzo,MOVIE,1936,Unknown,93,"['drama', 'european', 'romance']",5.8
5218,Intermezzo,MOVIE,1936,Unknown,93,"['drama', 'european', 'romance']",5.8
5219,Intermezzo,MOVIE,1936,Unknown,93,"['drama', 'european', 'romance']",5.8
5220,First Cousin Once Removed,MOVIE,2014,Unknown,78,['documentation'],5.8
5221,Hanzo the Razor: Who's Got the Gold?,MOVIE,1974,Unknown,84,"['drama', 'action']",5.796
5222,Hanzo the Razor: Who's Got the Gold?,MOVIE,1974,Unknown,84,"['drama', 'action']",5.796
5223,To the Wonder,MOVIE,2013,R,112,"['drama', 'romance']",5.793
5224,To the Wonder,MOVIE,2013,R,112,"['drama', 'romance']",5.793
5225,Class Divide,MOVIE,2016,Unknown,74,['documentation'],5.786
5226,The Eye,MOVIE,2008,PG-13,98,"['horror', 'thriller', 'drama', 'documentation', 'european']",5.782
5227,The Eye,MOVIE,2008,PG-13,98,"['horror', 'thriller', 'drama', 'documentation', 'european']",5.782
5228,The Eye,MOVIE,2008,PG-13,98,"['horror', 'thriller', 'drama', 'documentation', 'european']",5.782
5229,The Eye,MOVIE,2008,PG-13,98,"['horror', 'thriller', 'drama', 'documentation', 'european']",5.782
5230,The Eye,MOVIE,2008,PG-13,98,"['horror', 'thriller', 'drama', 'documentation', 'european']",5.782
5231,Scary Movie 2,MOVIE,2001,R,83,"['comedy', 'horror']",5.78
5232,Scary Movie 2,MOVIE,2001,R,83,"['comedy', 'horror']",5.78
5233,Robin Hood,MOVIE,2018,PG-13,116,"['action', 'thriller', 'drama', 'fantasy']",5.9
5234,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']",5.771
5235,Robin Hood,MOVIE,2018,PG-13,116,"['action', 'thriller', 'drama', 'fantasy']",5.9
5236,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']",5.771
5237,Robin Hood,MOVIE,2018,PG-13,116,"['action', 'thriller', 'drama', 'fantasy']",5.9
5238,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']",5.771
5239,Robin Hood,MOVIE,2018,PG-13,116,"['action', 'thriller', 'drama', 'fantasy']",5.9
5240,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']",5.771
5241,Barely Lethal,MOVIE,2015,PG-13,96,"['romance', 'action', 'comedy']",5.769
5242,Barely Lethal,MOVIE,2015,PG-13,96,"['romance', 'action', 'comedy']",5.769
5243,Barely Lethal,MOVIE,2015,PG-13,96,"['romance', 'action', 'comedy']",5.769
5244,Ben 10: Race Against Time,MOVIE,2007,PG,67,"['action', 'family', 'scifi', 'thriller']",5.765
5245,Ben 10: Race Against Time,MOVIE,2007,PG,67,"['action', 'family', 'scifi', 'thriller']",5.765
5246,Ben 10: Race Against Time,MOVIE,2007,PG,67,"['action', 'family', 'scifi', 'thriller']",5.765
5247,Ben 10: Race Against Time,MOVIE,2007,PG,67,"['action', 'family', 'scifi', 'thriller']",5.765
5248,Big Momma's House 2,MOVIE,2006,PG-13,99,"['comedy', 'crime']",5.753
5249,Big Momma's House 2,MOVIE,2006,PG-13,99,"['comedy', 'crime']",5.753
5250,Freedom on My Mind,MOVIE,1994,Unknown,105,['documentation'],5.75
5251,Star Trek V: The Final Frontier,MOVIE,1989,PG,107,"['action', 'thriller', 'fantasy', 'scifi', 'european']",5.739
5252,Star Trek V: The Final Frontier,MOVIE,1989,PG,107,"['action', 'thriller', 'fantasy', 'scifi', 'european']",5.739
5253,Star Trek V: The Final Frontier,MOVIE,1989,PG,107,"['action', 'thriller', 'fantasy', 'scifi', 'european']",5.739
5254,Star Trek V: The Final Frontier,MOVIE,1989,PG,107,"['action', 'thriller', 'fantasy', 'scifi', 'european']",5.739
5255,Star Trek V: The Final Frontier,MOVIE,1989,PG,107,"['action', 'thriller', 'fantasy', 'scifi', 'european']",5.739
5256,Michael,MOVIE,1996,PG,105,"['fantasy', 'comedy', 'drama']",5.733
5257,Michael,MOVIE,1996,PG,105,"['fantasy', 'comedy', 'drama']",5.733
5258,Michael,MOVIE,1996,PG,105,"['fantasy', 'comedy', 'drama']",5.733
5259,The Ring Two,MOVIE,2005,PG-13,110,"['horror', 'thriller', 'drama']",5.732
5260,The Ring Two,MOVIE,2005,PG-13,110,"['horror', 'thriller', 'drama']",5.732
5261,The Ring Two,MOVIE,2005,PG-13,110,"['horror', 'thriller', 'drama']",5.732
5262,It Happened at the World's Fair,MOVIE,1963,Unknown,105,"['comedy', 'romance']",5.727
5263,It Happened at the World's Fair,MOVIE,1963,Unknown,105,"['comedy', 'romance']",5.727
5264,The Pick-up Artist,MOVIE,1987,PG-13,81,"['comedy', 'romance', 'crime', 'drama']",5.72
5265,The Pick-up Artist,MOVIE,1987,PG-13,81,"['comedy', 'romance', 'crime', 'drama']",5.72
5266,The Pick-up Artist,MOVIE,1987,PG-13,81,"['comedy', 'romance', 'crime', 'drama']",5.72
5267,The Pick-up Artist,MOVIE,1987,PG-13,81,"['comedy', 'romance', 'crime', 'drama']",5.72
5268,Working Girls,MOVIE,1987,Unknown,93,['drama'],5.714
5269,The Whole Ten Yards,MOVIE,2004,PG-13,98,"['comedy', 'thriller', 'crime']",5.706
5270,The Whole Ten Yards,MOVIE,2004,PG-13,98,"['comedy', 'thriller', 'crime']",5.706
5271,The Whole Ten Yards,MOVIE,2004,PG-13,98,"['comedy', 'thriller', 'crime']",5.706
5272,The Heartbreak Kid,MOVIE,2007,R,115,"['romance', 'comedy']",5.704
5273,The Heartbreak Kid,MOVIE,2007,R,115,"['romance', 'comedy']",5.704
5274,Cleopatra Jones,MOVIE,1973,R,89,"['thriller', 'action', 'crime']",5.702
5275,Cleopatra Jones,MOVIE,1973,R,89,"['thriller', 'action', 'crime']",5.702
5276,Cleopatra Jones,MOVIE,1973,R,89,"['thriller', 'action', 'crime']",5.702
5277,Fool's Gold,MOVIE,2008,PG-13,112,"['comedy', 'action', 'romance', 'thriller']",5.7
5278,Fool's Gold,MOVIE,2008,PG-13,112,"['comedy', 'action', 'romance', 'thriller']",5.7
5279,Fool's Gold,MOVIE,2008,PG-13,112,"['comedy', 'action', 'romance', 'thriller']",5.7
5280,Fool's Gold,MOVIE,2008,PG-13,112,"['comedy', 'action', 'romance', 'thriller']",5.7
5281,T.J. Miller: Meticulously Ridiculous,MOVIE,2017,Unknown,59,['comedy'],5.7
5282,Persona: The Dark Truth Behind Personality Tests,MOVIE,2021,Unknown,85,['documentation'],5.7
5283,Alive Day Memories: Home from Iraq,MOVIE,2007,Unknown,57,['documentation'],5.7
5284,The Tomorrow Man,MOVIE,2019,PG-13,94,"['drama', 'romance']",5.7
5285,The Tomorrow Man,MOVIE,2019,PG-13,94,"['drama', 'romance']",5.7
5286,Pure,MOVIE,2021,Unknown,12,"['drama', 'romance']",5.7
5287,Pure,MOVIE,2021,Unknown,12,"['drama', 'romance']",5.7
5288,On the Trail: Inside the 2020 Primaries,MOVIE,2020,Unknown,94,['documentation'],5.7
5289,Garfield,MOVIE,2004,PG,80,"['comedy', 'family', 'fantasy', 'animation']",5.7
5290,Garfield,MOVIE,2004,PG,80,"['comedy', 'family', 'fantasy', 'animation']",5.7
5291,Garfield,MOVIE,2004,PG,80,"['comedy', 'family', 'fantasy', 'animation']",5.7
5292,Garfield,MOVIE,2004,PG,80,"['comedy', 'family', 'fantasy', 'animation']",5.7
5293,Lara Croft: Tomb Raider - The Cradle of Life,MOVIE,2003,PG-13,117,"['thriller', 'fantasy', 'action', 'european']",5.7
5294,Lara Croft: Tomb Raider - The Cradle of Life,MOVIE,2003,PG-13,117,"['thriller', 'fantasy', 'action', 'european']",5.7
5295,Lara Croft: Tomb Raider - The Cradle of Life,MOVIE,2003,PG-13,117,"['thriller', 'fantasy', 'action', 'european']",5.7
5296,Lara Croft: Tomb Raider - The Cradle of Life,MOVIE,2003,PG-13,117,"['thriller', 'fantasy', 'action', 'european']",5.7
