,Type,Title,Country,Director,Cast,Release Year,Date Added,Rating,Duration,Genres,Vote Average
1274,TV Show,PILI Fantasy: War of Dragons,Unknown,Unknown,"Wang Hsi-hua, Lai Wei, Zhang Yu-quan, Chen Yu-kuan, Gao Ming-xiao, Tian Zhi-jie, Li Xiang-yu, Guo Ya-zhen, Zhan Yi-chun, Ye Yu-jia",2019,"July 12, 2019",TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",7.068
2476,TV Show,The Womanizer,China,Unknown,"Lan Cheng-lung, Sonia Sui, James Wen, Bianca Bai, George Chang, Chung Hsin-ling, Tzu-chiang Chao, Xiao Xiao Bin",2010,"September 1, 2016",TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",7.062
1328,TV Show,March Comes in Like a Lion,Japan,Unknown,"Kengo Kawanishi, Ai Kayano, Kana Hanazawa, Misaki Kuno, Nobuhiko Okamoto, Marina Inoue, Yoshimasa Hosoya, Shinichiro Miki, Tomokazu Sugita, Subaru Kimura, Shigeru Chiba, Toru Okawa, Takahiro Sakurai",2017,"June 1, 2019",TV-14,2 Seasons,"Anime Series, International TV Shows, Teen TV Shows",7.061
1331,TV Show,When They See Us,United States,Unknown,"Asante Blackk, Caleel Harris, Ethan Herisse, Jharrel Jerome, Marquis Rodriguez, Jovan Adepo, Chris Chalk, Justin Cunningham, Freddy Miyares, Michael Kenneth Williams, Marsha Stephanie Blake, Kylie Bunbury, Aunjanue Ellis, Vera Farmiga, Felicity Huffman, John Leguizamo, Niecy Nash",2019,"May 31, 2019",TV-MA,1 Season,"Crime TV Shows, TV Dramas",7.061
1951,TV Show,Be with Me,Taiwan,Unknown,"Jason Tsou, Queen Wei, River Huang, Fabien Yang, Tang Chen-Kang, Figaro Tseng",2015,"October 1, 2016",TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",7.061
20,TV Show,He-Man and the Masters of the Universe,United States,Unknown,"Yuri Lowenthal, Kimberly Brooks, Antony Del Rio, Trevor Devall, Ben Diskin, Grey Griffin, David Kaye, Tom Kenny, Judy Alice Lee, Roger Craig Smith, Fred Tatasciore",2021,"September 16, 2021",TV-Y7,1 Season,"Kids' TV, TV Sci-Fi & Fantasy",7.058
696,TV Show,Heidi,"France, Australia, Germany",Unknown,"Monique Hore, Sophia Morrison, Peter McAllum, Nicole Shostak, Jamie Croft, Beth Armstrong, Kate Fitzpatrick, Penny Cook, Charlotte Hamlyn, Tess Meyer",2020,"September 1, 2020",TV-Y7,1 Season,Kids' TV,7.049
1081,TV Show,The Charming Stepmom,Unknown,Unknown,"Shahkrit Yamnarm, View Wannarot Sontichai, Krittanai Arsalprakit, Ployshompoo Supasap, Boriboon Chanrueng, Shawankorn Wanthanapisitkul, Duangta Toongkamanee, Daraneenuch Pasutanavin, Phuwin Tangsakyuen, Nuntasai Pisolyabut, Pimmara Charoenpakdee, Thanawat Rattanakitpaisan",2019,"November 29, 2019",TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",7.047
1545,TV Show,Westside,United States,Unknown,Unknown,2018,"November 9, 2018",TV-MA,1 Season,Reality TV,7.047
1687,TV Show,Kong: King of the Apes,"United States, Japan, Canada",Unknown,"Lee Tockar, Sam Vincent, Alessandro Juliani, Tabitha St. Germain, Kathleen Barr, Viv Leacock, Shannon Chan-Kent, Vincent Tong",2018,"May 4, 2018",TV-Y7,2 Seasons,Kids' TV,7.046
1294,TV Show,Paquita Salas,Spain,Unknown,"Brays Efe, Belén Cuesta, Lidia San José, Álex de Lucas, Mariona Terés",2018,"June 28, 2019",TV-MA,3 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Comedies",7.046
260,TV Show,Power Rangers Dino Fury,United States,Unknown,"Russell Curry, Hunter Deno, Kai Moya, Tessa Rao, Chance Perez, Shavaughn Ruakere, Blair Strang",2021,"June 15, 2021",TV-G,1 Season,Kids' TV,7.044
76,TV Show,John of God: The Crimes of a Spiritual Healer,Unknown,"Mauricio Dias, Tatiana Villela",Unknown,2021,"August 25, 2021",TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",7.04
523,TV Show,Hilda,"United Kingdom, Canada, United States",Unknown,"Bella Ramsey, Ameerah Falzon-Ojo, Oliver Nelson, Daisy Haggard, Rasmus Hardiker",2021,"December 14, 2020",TV-Y7,2 Seasons,Kids' TV,7.038
699,TV Show,Thomas and Friends,United Kingdom,Greg Tiernan,"Michael Angelis, Ben Small, Keith Wickham, Kerry Shale",2020,"September 1, 2020",TV-Y,2 Seasons,"British TV Shows, Classic & Cult TV, Kids' TV",7.037
2108,TV Show,Dinner for Five,United States,Unknown,Unknown,2007,"February 4, 2008",TV-MA,1 Season,Stand-Up Comedy & Talk Shows,7.036
1231,TV Show,Cannon Busters,"United States, Japan",Unknown,"Yoshitsugu Matsuoka, Hinaki Yano, Shiori Izawa, Junji Majima, Yosuke Akimoto, Nobuyuki Hiyama, Takaya Kuroda, Katsuhisa Houki, Taro Yamaguchi, Junko Minagawa, Tomomi Maruyama",2019,"August 15, 2019",TV-MA,1 Season,"Anime Series, International TV Shows",7.036
1852,TV Show,Yours Fatefully,Singapore,Unknown,"Kingone Wang, Jesseca Liu, Xiang Yun, Chen Shucheng, Eelyn Kok, Cavin Soh, Sora Ma",2012,"July 1, 2017",TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",7.018
1179,TV Show,Seis Manos,United States,Unknown,"Aislinn Derbez, Mike Colter, Jonny Cruz, Angélica Vale, Vic Chao, Danny Trejo",2019,"October 3, 2019",TV-MA,1 Season,"Anime Series, Crime TV Shows",7.018
719,TV Show,The Great Heist,Colombia,Unknown,"Andrés Parra, Christian Tappan, Marcela Benjumea, Juan Sebastián Calero, Waldo Urrego, Rodrigo Jerez, Katherine Vélez, Paula Castaño, Pedro Suárez, Édgar Vittorino, Ramsés Ramos, Juan Pablo Barragán",2020,"August 14, 2020",TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",7.018
1350,TV Show,Bibik-Bibikku,Unknown,Unknown,"Ungku Ismail, Fasha Sandha, Bell Ngasri, Wan Sharmila",2016,"May 8, 2019",TV-PG,1 Season,"International TV Shows, TV Comedies",7.018
2151,TV Show,Gabru: Hip Hop Revolution,India,Unknown,"Amol Parashar, Harleen Sethi, Chaitanya Sharma, Priya Malik, Pratik Dixit",2018,"June 1, 2018",TV-14,1 Season,"International TV Shows, TV Dramas",7.012
125,TV Show,Khawatir,Unknown,Unknown,Unknown,2009,"July 30, 2021",TV-14,1 Season,"International TV Shows, Reality TV",7.005
1722,TV Show,Marseille,France,Unknown,"Gérard Depardieu, Benoît Magimel, Géraldine Pailhas, Nadia Farès, Stéphane Caillard, Jean-René Privat, Pascal Elso, Gérard Meylan",2018,"February 23, 2018",TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Thrillers",7.0
1443,TV Show,The Kirlian Frequency,Argentina,Unknown,"Nicolás Van de Moortele, Letizia Denise Bloisi, María Dupláa, Ciro Herce, Milagros Molina, Jorge Pinarello, Casper Uncal, Jorge Luis Alonso",2017,"February 15, 2019",TV-14,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Horror",7.0
2012,TV Show,Abnormal Summit,South Korea,"Jung-ah Im, Seung-uk Jo","Hyun-moo Jun, Si-kyung Sung, Se-yoon Yoo",2017," August 4, 2017",TV-PG,2 Seasons,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",7.0
296,TV Show,JoJo's Bizarre Adventure,Japan,Unknown,"Kazuyuki Okitsu, Tomokazu Sugita, Daisuke Ono, Unsho Ishizuka, Kensho Ono, Takehito Koyasu, Yoku Shioya, Yoji Ueda, Ayako Kawasumi, Takuya Sato, Atsuko Tanaka, Atsushi Imaruoka, Daisuke Hirakawa, Fuminori Komatsu, Kenta Miyake, Misato Fukuen, Yuki Kaji, Wataru Takagi, Takahiro Sakurai, Yuichi Nakamura, Junichi Suwabe, Kohsuke Toriumi, Daiki Yamashita, Junya Enoki",2016,"May 26, 2021",TV-MA,3 Seasons,"Anime Series, International TV Shows",7.0
2218,TV Show,Ken Burns: The Civil War,United States,Ken Burns,"Sam Waterston, Julie Harris, Jason Robards, Morgan Freeman, Paul Roebling, Garrison Keillor, George Black, David McCullough, Arthur Miller, Christopher Murney, Charles McDowell, Horton Foote, George Plimpton, Philip Bosco, Terry Courier, Jody Powell, Studs Terkel",1990,"February 22, 2017",TV-14,1 Season,Docuseries,7.0
723,TV Show,GAME ON: A Comedy Crossover Event,United States,Unknown,"Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Paul Wight, Allison Munn, Gabriel Iglesias, Sherri Shepherd, Paulina Chávez, Jencarlos Canela",2020,"August 10, 2020",TV-G,1 Season,"Kids' TV, TV Comedies",7.0
153,TV Show,Heist,Unknown,Unknown,Unknown,2021,"July 14, 2021",TV-MA,1 Season,"Crime TV Shows, Docuseries",7.0
1201,TV Show,The Hockey Girls,Spain,"Kiko Cruz Claverol, Patricia Font","Iria del Río, Nora Navas, Josep Linuesa, Natàlia Barrientos, Dèlia Brufau, Yasmina Drissi Sales, Júlia Gibert, Mireia Oriol, Asia Ortega Leiva, Claudia Riera, Mireia Aixalà, Juli Fàbregas, Àgata Roca, Marc Clotet",2019,"September 20, 2019",TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",7.0
659,TV Show,The Chef Show,United States,Unknown,"Jon Favreau, Roy Choi",2020,"September 24, 2020",TV-MA,4 Seasons,Docuseries,7.0
369,TV Show,The Wedding Coach,Unknown,Unknown,Unknown,2021,"April 7, 2021",TV-MA,1 Season,"Reality TV, Romantic TV Shows",7.0
522,TV Show,The Challenge,United States,Unknown,"Jamie Chung, Landon Lueck, Diem Brown, Mike 'The Miz' Mizanin, Darrell Taylor, Wes Bergmann, Jodi Weatherton, Brad Fiorenza, Cara Maria Sorbello, Zachary Nichols, Turabi ""Turbo"" Çamkıran, Theo Campbell",2006,"December 15, 2020",TV-14,2 Seasons,Reality TV,7.0
1791,TV Show,Seven and Me,France,Unknown,"Leila Jolene, Flavio Parenti, Josefin Asplund",2017,"October 15, 2017",TV-Y,1 Season,Kids' TV,7.0
1363,TV Show,Tuca & Bertie,United States,Unknown,"Tiffany Haddish, Ali Wong, Steven Yeun, Nicole Byer, Richard E. Grant, Reggie Watts",2019,"May 3, 2019",TV-MA,1 Season,TV Comedies,7.0
1042,TV Show,Pucca: Love Recipe,Unknown,Unknown,"Jeonghwa Yang, Yongwoo Shin, Doug Erholtz, Melissa Fahn, Karen Strassman, Kirk Thornton, Spike Spencer",2018,"December 31, 2019",TV-Y7,1 Season,"Kids' TV, Korean TV Shows",7.0
1803,TV Show,Paul Hollywood's Big Continental Road Trip,United Kingdom,Unknown,Paul Hollywood,2017,"September 29, 2017",TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",7.0
1983,TV Show,Care Bears & Cousins,United States,Unknown,"Michael Sinterniklaas, Michaela Dean, Doug Erholtz, Braeden Fox, Olivia Hack, David Lodge, Nayo Wallace, Ryan Wiesbrock",2016,"February 5, 2016",TV-Y,2 Seasons,Kids' TV,7.0
87,TV Show,Go! Go! Cory Carson,United States,Unknown,"Alan C. Lim, Paul Killam, Maisie Benson, Kerry Gudjohnsen, Smith Foreman, Neena-Sinaii Simpo, Eli Morse, Adelaide Hirasaki, Jim Capobianco, Anna Chambers, Pfifer Chastain",2021,"August 18, 2021",TV-Y,5 Seasons,Kids' TV,7.0
2357,TV Show,Rab Se Sohna Isshq,Unknown,Unknown,"Ekta Kaul, Ashish Sharma, Kanan Malhotra, Sukirti Kandpal",2012,"June 1, 2017",TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",7.0
988,TV Show,Diablero,Mexico,Unknown,"Christopher Von Uckermann, Horacio García Rojas, Gisselle Kuri, Fátima Molina, Dolores Heredia, Humberto Busto, Quetzalli Cortés, Alexa Martin, Flavio Medina, Dulce Neri, Mariana Botas",2020,"January 31, 2020",TV-MA,2 Seasons,"International TV Shows, Spanish-Language TV Shows, TV Action & Adventure",7.0
1465,TV Show,Examination of Conscience,Spain,Unknown,Unknown,2019,"January 25, 2019",TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",7.0
1530,TV Show,Mystery Science Theater 3000: The Return,United States,Unknown,"Felicia Day, Patton Oswalt, Jonah Ray, Baron Vaughn, Hampton Yount",2018,"November 22, 2018",TV-14,2 Seasons,"TV Comedies, TV Sci-Fi & Fantasy",7.0
2125,TV Show,Encerrados,Unknown,Unknown,"Luis Machín, Maria Merlino, Fabián Vena, Ana Chalentano, Nelly Prince, Victor Laplace, Silvia Pérez, Pilar Gamboa, Alberto Ajaka, Fabio Alberti, Martin Slipak, Martín Piroyansky, Paula Ransenberg",2018,"June 18, 2018",TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",7.0
2230,TV Show,Krishna Balram,Unknown,Unknown,"Vatsal Dubey, Julie Tejwani, Rupa Bhimani, Jigna Bhardwaj, Arun Shekher, Sanchit Wartak, Sharda Agnihotri, Ashok Sonawane, Joy Mukherjee",2019,"July 8, 2019",TV-Y7,1 Season,Kids' TV,7.0
639,TV Show,Evil,United States,Unknown,"Katja Herbers, Mike Colter, Aasif Mandvi, Michael Emerson, Christine Lahti, Kurt Fuller, Marti Matulis",2019,"October 1, 2020",TV-14,1 Season,TV Dramas,6.991
880,TV Show,دفعة القاهرة,Unknown,Unknown,"Bashar al-Shatti, Fatima Al Safi, Maram Balochi, Hamad Ashkanani, Nour Alghandour, Khaled Al-Shaer",2019,"April 25, 2020",TV-14,1 Season,"International TV Shows, TV Dramas",6.99
2189,TV Show,Horror Homes,United Kingdom,Unknown,Jill Halfpenny,2016,"October 2, 2019",TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows",6.984
2241,TV Show,Legends of Strength,United States,Unknown,"Eugen Sandow, Apollon",2017,"January 18, 2019",TV-PG,1 Season,Docuseries,6.983
668,TV Show,Criminal: UK,"United Kingdom, France, Germany, Spain",Unknown,"Katherine Kelly, Lee Ingleby, Mark Stanley, Rochenda Sandall, Shubham Saraf, Nicholas Pinnock, David Tennant, Hayley Atwell, Youssef Kerkour, Clare-Hope Ashitey, Isabella Laughland",2020,"September 16, 2020",TV-MA,2 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",6.982
795,TV Show,The Politician,United States,Unknown,"Ben Platt, Gwyneth Paltrow, Jessica Lange, Zoey Deutch, Lucy Boynton, Bob Balaban, David Corenswet, Julia Schlaepfer, Laura Dreyfuss, Theo Germaine, Rahne Jones, Benjamin Barrett",2020,"June 19, 2020",TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",6.973
2359,TV Show,Rebelde,Mexico,Unknown,"Anahí, Dulce María, Alfonso Herrera, Christopher Von Uckermann, Maite Perroni, Christian Chávez, Juan Ferrara, Ninel Conde, Leticia Perdigón, Enrique Rocha",2004,"December 31, 2017",TV-14,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",6.968
963,TV Show,Puerta 7,Argentina,Unknown,"Dolores Fonzi, Esteban Lamothe, Carlos Belloso, Juan Gil Navarro, Daniel Aráoz, Antonio Grimau, Ignacio Quesada, Mónica Ayos, Daniel Valenzuela",2020,"February 21, 2020",TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",6.959
225,TV Show,Call My Agent!,France,Unknown,"Camille Cottin, Thibault De Montalembert, Grégory Montel, Liliane Rovère, Fanny Sidney, Laure Calamy, Nicolas Maury, Stéfi Celma, Assaad Bouab, Isabelle Adjani, Juliette Binoche, Virginie Efira, Christopher Lambert",2018,"June 19, 2021",TV-MA,4 Seasons,"International TV Shows, TV Comedies, TV Dramas",6.957
647,TV Show,The Unicorn,United States,Unknown,"Walton Goggins, Rob Corddry, Michaela Watkins, Omar Benson Miller, Maya Lynne Robinson, Ruby Jay, Makenzie Moss",2019,"October 1, 2020",TV-14,1 Season,"TV Comedies, TV Dramas",6.95
665,TV Show,The Last Word,Germany,Unknown,"Anke Engelke, Thorsten Merten, Nina Gummich, Johannes Zeiler, Juri Winkler, Gudrun Ritter, Aaron Hilmer, Claudia Geisler-Bading",2020,"September 17, 2020",TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",6.942
1718,TV Show,Borderliner,"Norway, Germany, Sweden",Unknown,"Tobias Santelmann, Ellen Dorrit Petersen, Benjamin Helstad, Frode Winther, Bjørn Skagestad, Eivind Sander, Thelma Farnes Ottersen, Todd Bishop Monrad Vistven, Ole Christoffer Ertvaag, Marina Popovic, Gine Cornelia Pedersen, Ana Gil de Melo Nascimento, Kim-Henning Nilsen, Morten Svartveit, Ellen Birgitte Winther, Even Pedersen",2017,"March 6, 2018",TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",6.941
95,TV Show,Grace and Frankie,United States,Unknown,"Jane Fonda, Lily Tomlin, Martin Sheen, Sam Waterston, June Diane Raphael, Brooklyn Decker, Ethan Embry, Baron Vaughn",2021,"August 13, 2021",TV-MA,7 Seasons,"TV Comedies, TV Dramas",6.941
2013,TV Show,Adam Ruins Everything,United States,Unknown,"Adam Conover, Adam Lustick, Emily Axford",2018,"September 30, 2018",TV-14,1 Season,TV Comedies,6.931
67,TV Show,D.P.,", South Korea",Unknown,"Jung Hae-in, Koo Kyo-hwan, Kim Sung-kyun, Son Suk-ku",2021,"August 27, 2021",TV-MA,1 Season,"International TV Shows, TV Dramas",6.922
2070,TV Show,Calico Critters,Unknown,Unknown,"Georgie Fuller, Jessica Hinds-Mingo, Mayumi Kawai, Sarah Sumeray, Alix Macey, Jenna Sharpe",2018,"November 1, 2018",TV-Y,1 Season,Kids' TV,6.917
519,TV Show,Pup Academy,United States,Unknown,"Christian Convery, Don Lake, Chance Hurstfield, Aria Birch, Dylan Schombing, Riley O'Donnell",2020,"December 15, 2020",TV-Y,2 Seasons,"Kids' TV, TV Comedies",6.907
2144,TV Show,Forces of Nature,United Kingdom,Unknown,Unknown,2016,"March 1, 2017",TV-PG,1 Season,"British TV Shows, Docuseries, Science & Nature TV",6.9
1313,TV Show,El desconocido,Unknown,Unknown,"Guillermo Iván, César Manjarrez, Estrella Solís, Liliana Moreno, Marco Uriel, Mario Zaragoza, Fernando Sarfatti, José Ángel Bichir, Paty Blanco, Pía Sanz, Scarlet Gruber, Pakey Vázquez, Ivonne Montero",2019,"June 14, 2019",TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",6.9
444,TV Show,Invisible City,Brazil,Unknown,"Marco Pigossi, Alessandra Negrini, Fábio Lago, Jéssica Córes, Jimmy London, Wesley Guimarães, Áurea Maranhão, Julia Konrad, Thaia Perez, Manu Dieguez, José Dumont, Tainá Medina, Rafael Sieg, Samuel de Assis, Victor Sparapane",2021,"February 5, 2021",TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",6.9
1559,TV Show,Ask the Doctor,Australia,Unknown,"Shalin Naik, Renee Lim, Sandro Demaio",2017,"October 19, 2018",TV-PG,1 Season,"Docuseries, International TV Shows, Science & Nature TV",6.9
1800,TV Show,Star Trek: Voyager,United States,Unknown,"Kate Mulgrew, Robert Beltran, Roxann Dawson, Jennifer Lien, Robert Duncan McNeill, Ethan Phillips, Robert Picardo, Tim Russ, Jeri Ryan, Garrett Wang, Tarik Ergin",2000,"October 1, 2017",TV-PG,7 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",6.9
2170,TV Show,Hannibal,United States,Unknown,"Hugh Dancy, Mads Mikkelsen, Caroline Dhavernas, Hettienne Park, Laurence Fishburne, Scott Thompson, Aaron Abrams, Gillian Anderson, Lara Jean Chorostecki",2015,"June 6, 2020",TV-MA,3 Seasons,"TV Horror, TV Mysteries, TV Thrillers",6.9
1794,TV Show,Kibaoh Klashers,China,Unknown,"Ben Diskin, Cherami Leigh, Dakota Basseri, Keith Silverstein, Johnny Yong Bosch, Lucien Dodge, Jamie Simone, Nicolas Roye, Robbie Daymond, Michael Sorich",2017,"October 6, 2017",TV-Y7,2 Seasons,Kids' TV,6.9
2225,TV Show,Kikoriki,Unknown,Unknown,Igor Dmitriev,2010,,TV-Y,2 Seasons,Kids' TV,6.9
184,TV Show,Puffin Rock,"Ireland, United States, United Kingdom",Unknown,"Chris O'Dowd, Kate McCafferty, Sally McDaid, Geraldine Cole, Brian McMonagle, Darragh Gargan",2016,"July 6, 2021",TV-Y,2 Seasons,Kids' TV,6.9
1440,TV Show,Hjørdis,Denmark,Lars Kaalund,"Lise Baastrup, Martin Brygmann, Ellen Hillingsø, Nicky Andersen, Nicoline Sharma Rubow, Jasmin Bart-Williams, William Rützou, Marius Due, Robert Hansen",2015,"February 15, 2019",TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",6.892
520,TV Show,Song Exploder,United States,Unknown,Hrishikesh Hirway,2020,"December 15, 2020",TV-MA,2 Seasons,Docuseries,6.891
2156,TV Show,Gentlemen and Gangsters,Sweden,Unknown,"David Dencik, Ruth Vega Fernandez, David Fukamachi Regnfors, Sverrir Gudnason, Andreas Kundler, Sven Nordin, Boman Oscarsson, Lars Green, Sebastian Sporsén, Amanda Ooms, Magnus Krepper, Peter Carlberg, Peter Bergared, Christopher Wagelin, Lars Helander, Emilie Jonsson",2016,"June 1, 2016",TV-MA,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows",6.886
772,TV Show,Little Singham,India,Unknown,"Swapnil Kumari, Jigna Bhardwaj, Sonal Kaushal, Neshma Chemburkar, Ganesh Divekar, Shaily Dube, Saumya Daan, Anamaya Verma, Parminder Ghumman, Pawan Kalra",2020,"July 4, 2020",TV-Y7,2 Seasons,"Kids' TV, TV Comedies",6.884
1394,TV Show,Spirit: Riding Free,United States,Unknown,"Amber Frank, Sydney Park, Bailey Gambertoglio, Darcy Rose Byrnes, Nolan North, Kari Wahlgren, Andy Pessoa, Tiya Sircar, Jonathan Craig WIlliams, Robert Knepper",2019,"April 5, 2019",TV-Y7,8 Seasons,Kids' TV,6.884
514,TV Show,How To Ruin Christmas,South Africa,Unknown,Unknown,2020,"December 16, 2020",TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",6.879
513,TV Show,BREAK IT ALL: The History of Rock in Latin America,Unknown,Picky Talarico,Unknown,2020,"December 16, 2020",TV-MA,1 Season,"Docuseries, Spanish-Language TV Shows",6.872
2173,TV Show,Harold Shipman - Driven to Kill,United Kingdom,Unknown,Harold Shipman,2014,"February 1, 2019",TV-14,1 Season,"British TV Shows, Crime TV Shows, Docuseries",6.871
1661,TV Show,Churchill’s Secret Agents: The New Recruits,United Kingdom,Unknown,Unknown,2018,"June 29, 2018",TV-MA,1 Season,"British TV Shows, International TV Shows, Reality TV",6.864
1437,TV Show,Chef's Table,United States,Unknown,Unknown,2019,"February 22, 2019",TV-MA,6 Seasons,"Docuseries, Reality TV",6.862
1915,TV Show,Goodbye My Wife,South Korea,Unknown,"Soo-hyun Hong, Si Won Ryu, Ji-yoon Park, Min-soo Kim, Julien Kang, Joo-eun Oh, Seong-mo Jeong",2012,"December 15, 2016",TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",6.857
2217,TV Show,Kaçak,Turkey,Unknown,"Gürkan Uygun, Mustafa Avkıran, Berk Hakman, Begüm Birgören, Özlem Yılmaz, Yağmur Tanrısevsin, İnanç Konukçu, Hasan Küçükçetin, Metin Coşkun, Selda Özer, Yağız Atakan Savaş, Burak Deniz, Cengiz Sezici, Haluk Bilginer, Tuğba Melis Türk",2013,"December 26, 2016",TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Action & Adventure",6.846
1706,TV Show,Trump: An American Dream,United Kingdom,Unknown,Donald Trump,2018,"March 30, 2018",TV-14,1 Season,Docuseries,6.829
1605,TV Show,Life,South Korea,Unknown,"Lee Dong-wook, Cho Seung-woo, Won Jin-ah, Lee Kyu-hyung, Moon Sung-keun, Yoo Jae-myung, Moon So-ri, Chun Ho-jin",2018,"September 12, 2018",TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",6.815
